movieID	userid	Rating
1432	405	1
1432	724	1
1433	206	1
1433	787	3
1434	206	1
1434	405	1
1434	425	4
1434	519	5
1434	713	3
1434	724	1
1434	787	1
1434	845	4
1434	863	2
1434	871	3
1435	207	2
1435	279	3
1435	393	3
1435	405	1
1435	450	4
1435	798	2
1435	886	3
1436	207	3
1436	655	2
1437	221	3
1437	279	3
1437	336	2
1437	405	1
1437	504	2
1437	566	2
1437	682	2
1437	727	2
1437	896	1
1438	222	4
1438	269	3
1438	378	3
1438	405	1
1438	429	1
1439	222	3
1439	328	3
1439	378	3
1439	381	3
1439	405	1
1439	504	4
1439	551	5
1439	846	2
144	1	4
144	10	4
144	102	3
144	103	4
144	109	4
144	117	4
144	119	4
144	124	4
144	125	5
144	13	4
144	130	5
144	137	5
144	144	4
144	158	4
144	16	5
144	162	3
144	177	5
144	178	4
144	183	3
144	188	3
144	194	4
144	20	2
144	201	4
144	207	3
144	213	5
144	215	4
144	216	4
144	217	4
144	22	5
144	221	4
144	222	5
144	23	3
144	230	3
144	234	3
144	244	1
144	249	4
144	250	4
144	251	5
144	263	4
144	267	5
144	268	4
144	275	4
144	276	5
144	279	4
144	280	2
144	286	3
144	290	3
144	291	5
144	292	5
144	293	4
144	295	4
144	296	4
144	297	3
144	298	4
144	299	4
144	301	4
144	303	5
144	305	2
144	308	3
144	312	1
144	313	4
144	314	3
144	323	4
144	326	5
144	327	4
144	328	4
144	332	5
144	339	3
144	342	5
144	343	4
144	346	4
144	347	5
144	352	5
144	360	2
144	363	4
144	373	3
144	374	5
144	378	4
144	379	5
144	38	5
144	385	3
144	387	3
144	393	3
144	394	5
144	398	5
144	399	3
144	401	5
144	406	1
144	407	3
144	416	5
144	417	3
144	421	5
144	425	4
144	429	4
144	43	4
144	435	4
144	436	5
144	437	2
144	44	4
144	442	4
144	445	3
144	447	5
144	450	5
144	453	4
144	454	4
144	455	3
144	457	5
144	458	4
144	466	5
144	468	5
144	478	5
144	479	4
144	481	4
144	483	2
144	484	4
144	487	5
144	488	3
144	495	4
144	497	4
144	498	1
144	5	3
144	505	3
144	508	3
144	51	5
144	514	3
144	521	3
144	527	4
144	535	3
144	536	4
144	538	4
144	543	4
144	545	3
144	55	5
144	551	5
144	559	5
144	56	5
144	561	3
144	562	5
144	566	3
144	57	3
144	571	2
144	573	4
144	58	4
144	586	4
144	588	3
144	592	5
144	593	4
144	60	4
144	606	4
144	608	4
144	618	4
144	619	5
144	62	3
144	622	5
144	625	4
144	627	2
144	629	5
144	632	4
144	638	5
144	64	3
144	643	4
144	648	4
144	650	3
144	653	3
144	654	5
144	655	3
144	659	4
144	660	3
144	661	5
144	666	3
144	670	4
144	671	4
144	676	4
144	682	3
144	693	4
144	694	4
144	698	2
144	7	5
144	700	4
144	705	3
144	709	3
144	711	2
144	715	5
144	716	2
144	727	4
144	734	2
144	738	5
144	746	5
144	748	4
144	749	5
144	751	4
144	757	4
144	758	4
144	763	3
144	77	3
144	771	1
144	778	4
144	788	4
144	790	4
144	795	4
144	796	5
144	8	5
144	804	4
144	805	3
144	806	5
144	807	4
144	815	4
144	823	5
144	831	5
144	833	4
144	840	3
144	843	3
144	844	3
144	847	4
144	851	5
144	854	3
144	864	5
144	867	3
144	87	4
144	880	5
144	883	4
144	886	4
144	889	4
144	892	5
144	893	4
144	896	4
144	899	3
144	901	5
144	902	5
144	907	5
144	908	4
144	913	5
144	916	3
144	919	4
144	92	4
144	924	3
144	929	3
144	932	3
144	933	4
144	934	4
144	94	3
144	95	5
144	96	4
1440	222	3
1440	393	3
1440	487	4
1440	682	2
1440	749	3
1441	224	3
1441	393	3
1441	405	1
1441	416	3
1441	450	3
1441	500	2
1441	543	3
1442	224	3
1442	405	1
1442	504	3
1442	541	1
1442	721	4
1443	225	4
1443	254	4
1443	429	2
1443	551	5
1444	230	2
1444	254	3
1444	263	3
1444	269	1
1444	279	3
1444	373	3
1444	380	1
1444	389	3
1444	405	2
1444	450	4
1444	479	1
1444	495	2
1444	496	1
1444	504	3
1444	653	3
1444	766	2
1444	807	3
1444	882	4
1444	892	3
1445	234	4
1445	405	1
1445	537	3
1445	655	3
1446	234	3
1446	295	4
1446	336	1
1446	393	5
1446	417	3
1446	450	4
1446	487	3
1446	579	2
1446	711	2
1446	727	3
1446	751	2
1446	790	4
1446	798	4
1446	864	3
1446	880	4
1447	234	3
1448	234	3
1448	655	3
1448	883	5
1449	234	4
1449	380	4
1449	385	4
1449	409	5
1449	561	5
1449	585	5
1449	932	5
1449	934	5
145	1	2
145	116	2
145	13	2
145	201	3
145	21	1
145	222	2
145	23	3
145	244	3
145	246	1
145	262	1
145	267	4
145	268	1
145	270	3
145	276	3
145	28	3
145	280	3
145	301	3
145	303	1
145	307	4
145	320	4
145	339	3
145	363	1
145	367	3
145	368	2
145	38	1
145	385	1
145	393	3
145	417	3
145	425	3
145	437	1
145	450	3
145	457	3
145	478	1
145	49	1
145	495	4
145	497	4
145	5	1
145	546	4
145	617	1
145	620	5
145	648	4
145	650	3
145	653	2
145	660	2
145	661	1
145	7	1
145	709	3
145	715	2
145	721	4
145	749	4
145	757	3
145	773	3
145	776	2
145	790	2
145	796	2
145	804	3
145	805	2
145	814	2
145	843	3
145	864	4
145	868	1
145	896	1
145	92	2
145	922	3
145	934	3
1450	234	3
1450	398	5
1451	234	3
1451	235	4
1451	263	4
1451	312	4
1451	389	5
1451	419	4
1451	426	4
1451	537	3
1451	553	4
1451	567	3
1451	666	3
1451	840	5
1451	846	4
1451	870	3
1451	932	5
1452	234	4
1453	234	2
1454	234	3
1454	454	2
1454	524	3
1454	704	3
1454	892	3
1454	932	4
1455	234	2
1455	694	3
1456	234	4
1456	305	4
1456	308	4
1456	385	4
1456	524	3
1456	747	3
1456	932	4
1457	234	3
1458	234	4
1459	234	3
1459	280	4
1459	295	5
1459	399	3
1459	496	4
1459	512	4
1459	788	2
146	1	4
146	181	1
146	201	1
146	204	3
146	279	1
146	460	4
146	486	2
146	654	3
146	733	3
146	884	3
1460	234	3
1461	234	2
1462	234	3
1462	257	5
1462	385	4
1462	655	3
1462	828	3
1462	883	5
1462	894	3
1463	234	5
1463	752	4
1463	845	1
1464	235	4
1464	405	1
1464	425	2
1465	243	3
1465	639	2
1465	655	2
1466	243	3
1466	280	5
1466	354	5
1466	655	3
1466	711	4
1466	828	4
1467	244	5
1467	886	5
1468	253	3
1468	393	4
1468	405	1
1468	436	5
1468	618	3
1468	880	4
1469	254	3
1469	314	4
1469	393	3
1469	405	1
1469	416	3
1469	472	4
1469	495	5
1469	500	1
1469	588	3
1469	642	4
1469	712	4
1469	798	3
147	1	3
147	101	4
147	104	3
147	109	4
147	119	4
147	13	3
147	130	4
147	138	4
147	141	4
147	142	1
147	144	3
147	150	4
147	151	2
147	152	3
147	157	5
147	162	4
147	174	4
147	175	3
147	178	4
147	181	1
147	186	4
147	190	4
147	193	2
147	200	5
147	216	4
147	217	3
147	222	4
147	224	3
147	226	3
147	234	3
147	249	5
147	251	3
147	255	4
147	256	4
147	259	4
147	262	3
147	267	3
147	268	4
147	276	4
147	277	4
147	279	4
147	286	5
147	289	3
147	291	4
147	293	2
147	294	4
147	297	3
147	303	4
147	308	3
147	313	4
147	314	4
147	320	4
147	327	2
147	329	3
147	332	4
147	343	4
147	346	4
147	347	4
147	348	5
147	357	5
147	37	3
147	374	3
147	387	2
147	388	4
147	393	5
147	399	5
147	401	2
147	403	5
147	407	4
147	413	2
147	416	5
147	417	4
147	425	3
147	429	2
147	434	3
147	439	4
147	44	4
147	445	2
147	447	4
147	454	3
147	455	4
147	457	5
147	458	2
147	459	3
147	463	3
147	479	3
147	486	2
147	49	1
147	495	5
147	496	3
147	500	3
147	501	3
147	506	3
147	507	5
147	518	4
147	521	4
147	525	3
147	526	4
147	532	4
147	533	1
147	534	5
147	537	2
147	54	5
147	540	3
147	543	4
147	548	5
147	551	4
147	552	3
147	555	4
147	577	4
147	580	3
147	59	5
147	592	4
147	606	5
147	609	1
147	612	4
147	614	5
147	62	3
147	620	3
147	621	3
147	624	4
147	629	5
147	633	4
147	634	2
147	637	1
147	642	4
147	643	3
147	647	4
147	649	4
147	654	3
147	663	3
147	665	4
147	666	3
147	67	3
147	671	1
147	678	4
147	682	1
147	684	2
147	69	3
147	699	2
147	703	3
147	708	4
147	717	4
147	72	5
147	722	3
147	727	3
147	728	4
147	733	1
147	735	1
147	738	3
147	75	3
147	756	4
147	758	4
147	761	4
147	792	4
147	796	5
147	805	5
147	81	4
147	817	3
147	819	5
147	82	3
147	825	5
147	851	4
147	854	3
147	862	5
147	871	5
147	880	4
147	882	4
147	883	2
147	886	5
147	889	3
147	893	3
147	894	3
147	896	2
147	899	2
147	903	3
147	907	5
147	908	2
147	916	1
147	919	4
147	92	2
147	921	3
147	940	4
147	941	4
147	99	5
1470	254	2
1470	313	1
1470	405	2
1470	411	3
1470	532	5
1471	256	3
1471	267	2
1471	270	4
1471	276	2
1471	291	3
1471	314	4
1471	405	1
1471	790	2
1471	896	1
1472	257	2
1472	523	5
1473	263	5
1473	280	3
1473	295	4
1473	314	4
1473	496	3
1473	642	4
1473	655	3
1473	846	5
1473	887	1
1474	264	2
1474	405	1
1474	535	4
1474	650	3
1474	666	3
1474	844	4
1475	264	2
1475	405	1
1475	411	3
1475	503	5
1475	537	2
1475	585	3
1475	655	3
1475	773	4
1476	268	2
1477	268	2
1477	782	3
1478	269	1
1478	276	3
1478	280	4
1478	291	2
1478	328	3
1478	363	1
1478	378	3
1478	405	1
1478	416	2
1478	456	4
1478	561	3
1478	627	3
1478	653	2
1478	682	3
1478	788	3
1478	846	4
1478	880	3
1478	924	4
1479	269	2
1479	280	3
1479	311	3
1479	405	1
1479	450	3
1479	655	2
1479	707	5
1479	846	3
148	1	2
148	120	3
148	130	4
148	15	3
148	158	4
148	164	5
148	178	4
148	181	2
148	186	4
148	188	4
148	190	4
148	198	3
148	20	5
148	200	4
148	201	1
148	203	3
148	21	1
148	222	2
148	224	3
148	234	3
148	236	4
148	244	2
148	249	3
148	251	2
148	26	3
148	269	1
148	27	3
148	270	4
148	271	3
148	274	2
148	276	3
148	293	1
148	294	3
148	297	3
148	308	3
148	313	2
148	320	4
148	328	3
148	330	4
148	332	5
148	344	2
148	345	3
148	347	3
148	361	1
148	363	3
148	372	5
148	374	4
148	378	4
148	391	3
148	393	4
148	396	4
148	399	4
148	403	5
148	406	3
148	416	5
148	423	3
148	430	2
148	434	3
148	435	3
148	438	5
148	44	4
148	447	4
148	455	3
148	457	4
148	459	5
148	479	2
148	486	2
148	49	1
148	506	3
148	51	3
148	532	5
148	533	3
148	534	4
148	536	4
148	54	3
148	552	3
148	562	5
148	580	4
148	586	3
148	59	3
148	592	2
148	601	3
148	602	4
148	606	3
148	618	3
148	620	3
148	621	4
148	627	3
148	633	1
148	637	3
148	642	5
148	663	4
148	677	4
148	682	3
148	690	3
148	705	5
148	706	4
148	708	4
148	717	3
148	722	3
148	727	2
148	733	3
148	749	3
148	757	4
148	761	5
148	788	3
148	793	4
148	805	2
148	821	3
148	825	4
148	834	4
148	84	4
148	865	3
148	870	2
148	880	2
148	891	5
148	893	3
148	894	3
148	896	2
148	90	2
148	916	2
148	919	3
148	92	2
148	923	4
148	930	1
148	932	2
148	935	4
148	938	3
1480	269	1
1480	279	3
1480	399	3
1480	405	2
1480	450	3
1480	620	3
1480	642	1
1480	712	4
1480	843	2
1480	868	1
1480	881	2
1481	276	2
1481	279	4
1482	276	4
1483	276	3
1483	328	4
1483	416	4
1483	444	2
1483	499	1
1483	532	4
1483	587	4
1483	603	5
1483	660	3
1483	676	4
1483	683	3
1483	807	4
1484	279	3
1484	394	4
1484	405	1
1485	279	4
1485	305	3
1485	363	4
1485	585	3
1486	279	1
1487	279	1
1487	283	2
1487	325	3
1487	405	1
1487	889	3
1488	279	4
1488	405	1
1488	585	4
1488	804	3
1489	279	3
1489	291	2
1489	436	2
1489	804	3
1489	886	1
149	1	2
149	158	3
149	181	1
149	224	1
149	252	5
149	328	2
149	342	5
149	354	5
149	405	1
149	460	4
149	463	2
149	534	2
149	537	3
149	59	4
149	592	4
149	596	3
149	637	2
149	655	4
149	664	3
149	708	3
149	733	4
149	90	3
149	92	3
1490	279	4
1490	450	3
1490	655	2
1491	279	5
1491	671	1
1492	279	4
1493	279	1
1494	279	1
1495	279	4
1495	363	5
1495	385	3
1495	416	3
1495	498	3
1496	279	3
1496	336	1
1496	532	2
1496	880	4
1496	887	4
1497	279	2
1497	747	4
1498	279	4
1499	279	4
1499	385	5
1499	405	1
1499	655	3
15	1	5
15	104	5
15	106	3
15	109	4
15	11	5
15	117	5
15	12	5
15	120	4
15	128	4
15	134	5
15	136	4
15	137	4
15	138	4
15	14	4
15	141	5
15	144	4
15	145	2
15	15	4
15	151	4
15	152	5
15	159	5
15	16	5
15	160	2
15	161	2
15	165	5
15	168	5
15	174	5
15	178	5
15	18	4
15	181	3
15	182	4
15	184	3
15	185	3
15	189	2
15	190	4
15	194	4
15	198	3
15	20	4
15	200	4
15	201	3
15	207	4
15	21	4
15	210	4
15	215	3
15	216	3
15	222	3
15	224	4
15	227	4
15	231	4
15	234	3
15	236	5
15	243	3
15	251	4
15	253	4
15	254	3
15	256	5
15	259	3
15	26	4
15	262	3
15	265	3
15	269	2
15	271	3
15	274	5
15	277	4
15	288	4
15	289	3
15	290	4
15	291	5
15	293	3
15	296	3
15	301	4
15	303	3
15	305	1
15	308	3
15	311	5
15	313	2
15	314	5
15	318	5
15	323	3
15	330	5
15	336	4
15	337	5
15	340	5
15	342	3
15	345	4
15	347	2
15	348	4
15	349	4
15	360	3
15	365	3
15	373	4
15	374	3
15	378	4
15	381	2
15	389	2
15	391	4
15	393	3
15	395	3
15	398	5
15	399	5
15	402	5
15	406	4
15	413	4
15	416	4
15	417	5
15	42	4
15	422	3
15	423	4
15	424	4
15	429	5
15	43	5
15	432	4
15	434	3
15	435	3
15	437	4
15	438	4
15	44	4
15	441	3
15	447	1
15	449	4
15	45	4
15	450	3
15	452	4
15	454	2
15	455	2
15	457	4
15	459	4
15	463	4
15	468	4
15	474	5
15	477	4
15	478	5
15	479	3
15	484	5
15	486	3
15	488	4
15	490	1
15	494	5
15	50	2
15	500	2
15	514	4
15	52	5
15	525	4
15	53	5
15	533	4
15	534	4
15	537	3
15	540	3
15	541	3
15	542	2
15	543	3
15	548	2
15	550	5
15	551	5
15	552	3
15	554	4
15	558	3
15	561	3
15	566	3
15	569	4
15	57	4
15	576	4
15	577	3
15	580	3
15	582	3
15	588	5
15	59	5
15	590	3
15	592	5
15	593	4
15	594	4
15	595	4
15	597	5
15	6	3
15	60	4
15	601	1
15	605	5
15	606	5
15	609	5
15	612	4
15	618	3
15	62	2
15	620	5
15	622	4
15	623	4
15	624	4
15	629	5
15	63	3
15	630	3
15	634	4
15	635	3
15	636	5
15	637	4
15	642	5
15	647	4
15	648	1
15	649	4
15	65	5
15	650	3
15	653	3
15	654	3
15	655	3
15	66	3
15	663	4
15	665	4
15	670	4
15	672	3
15	674	4
15	678	3
15	680	3
15	682	4
15	684	5
15	689	5
15	694	4
15	699	1
15	70	3
15	703	5
15	705	3
15	707	4
15	708	3
15	714	3
15	718	5
15	72	5
15	721	4
15	725	4
15	728	4
15	730	4
15	731	4
15	734	4
15	74	4
15	741	4
15	742	4
15	743	3
15	747	4
15	749	5
15	754	5
15	761	5
15	764	4
15	765	2
15	768	2
15	769	3
15	77	2
15	770	5
15	771	5
15	777	4
15	779	4
15	786	3
15	790	5
15	792	4
15	796	4
15	798	4
15	800	4
15	817	3
15	82	3
15	821	5
15	83	4
15	830	4
15	834	4
15	835	5
15	837	3
15	84	4
15	849	5
15	850	5
15	854	3
15	859	4
15	864	4
15	869	1
15	878	4
15	879	4
15	881	3
15	882	5
15	886	3
15	89	5
15	891	4
15	892	4
15	894	3
15	896	3
15	901	5
15	906	3
15	907	5
15	912	4
15	913	3
15	919	5
15	92	3
15	921	4
15	922	4
15	927	5
15	93	5
15	935	5
15	938	2
15	939	5
15	941	4
15	95	4
150	1	5
150	104	5
150	117	4
150	125	1
150	13	5
150	130	5
150	138	3
150	139	4
150	145	5
150	150	3
150	157	5
150	160	4
150	17	5
150	176	4
150	177	4
150	181	1
150	182	3
150	189	4
150	201	4
150	203	5
150	207	3
150	216	5
150	221	5
150	222	3
150	226	4
150	227	3
150	232	3
150	239	5
150	26	3
150	264	5
150	274	5
150	276	4
150	279	3
150	285	5
150	292	4
150	293	3
150	296	1
150	299	5
150	301	4
150	303	5
150	306	5
150	314	4
150	322	4
150	323	4
150	324	4
150	327	4
150	334	4
150	339	4
150	342	3
150	343	4
150	345	5
150	357	4
150	361	2
150	363	5
150	365	5
150	373	4
150	374	4
150	381	4
150	382	2
150	406	4
150	412	4
150	416	5
150	429	5
150	432	5
150	442	4
150	445	2
150	447	4
150	456	4
150	463	2
150	467	4
150	468	5
150	470	5
150	472	3
150	473	5
150	474	5
150	478	4
150	484	4
150	486	3
150	487	5
150	490	5
150	493	5
150	496	2
150	498	3
150	501	5
150	508	5
150	514	3
150	524	2
150	526	2
150	533	3
150	534	3
150	537	3
150	540	3
150	542	2
150	551	3
150	555	4
150	557	3
150	58	4
150	590	5
150	592	5
150	606	4
150	608	3
150	618	2
150	624	4
150	63	4
150	632	2
150	634	3
150	635	3
150	637	1
150	640	4
150	643	5
150	655	3
150	663	5
150	669	3
150	677	3
150	680	5
150	682	4
150	689	4
150	69	5
150	697	5
150	70	3
150	708	4
150	715	4
150	717	4
150	723	3
150	733	2
150	74	3
150	758	5
150	76	5
150	774	1
150	778	3
150	789	5
150	79	3
150	793	4
150	794	4
150	795	3
150	805	5
150	806	4
150	81	3
150	823	4
150	831	3
150	833	3
150	834	5
150	85	3
150	854	3
150	867	5
150	868	5
150	874	4
150	880	4
150	886	4
150	889	5
150	89	5
150	892	5
150	90	3
150	905	4
150	916	4
150	917	5
150	940	3
1500	279	5
1500	781	5
1501	279	1
1501	585	4
1501	655	3
1501	758	3
1501	894	4
1502	286	2
1502	532	1
1503	286	3
1503	295	2
1503	314	3
1503	405	1
1503	416	4
1503	620	4
1503	642	2
1503	712	4
1503	731	5
1503	798	3
1504	286	4
1504	334	3
1504	440	4
1505	291	4
1506	299	4
1506	385	4
1506	655	3
1507	299	3
1508	303	1
1508	504	3
1508	588	3
1509	303	1
1509	405	1
1509	642	2
1509	798	3
1509	868	1
151	1	4
151	101	3
151	109	5
151	117	4
151	128	3
151	132	3
151	138	4
151	14	5
151	141	2
151	148	4
151	150	4
151	151	5
151	152	4
151	16	5
151	160	4
151	162	3
151	168	5
151	17	4
151	174	3
151	176	4
151	18	3
151	181	2
151	188	3
151	189	5
151	198	4
151	20	3
151	200	3
151	203	4
151	213	5
151	214	5
151	215	5
151	216	3
151	221	1
151	222	3
151	23	3
151	231	1
151	234	3
151	236	2
151	238	2
151	24	5
151	243	3
151	244	5
151	245	3
151	246	5
151	247	4
151	25	4
151	250	4
151	251	5
151	254	2
151	256	5
151	257	4
151	26	3
151	265	2
151	268	3
151	269	5
151	276	5
151	277	3
151	279	4
151	283	4
151	285	5
151	286	5
151	289	2
151	290	2
151	291	5
151	292	5
151	293	4
151	294	5
151	295	4
151	296	2
151	297	3
151	298	3
151	299	4
151	301	2
151	303	5
151	305	4
151	308	4
151	312	2
151	313	1
151	314	4
151	32	3
151	323	4
151	327	4
151	330	4
151	334	4
151	336	1
151	337	5
151	339	4
151	344	5
151	345	5
151	346	4
151	347	3
151	348	3
151	354	3
151	357	5
151	363	4
151	365	4
151	373	4
151	374	3
151	378	3
151	379	4
151	380	4
151	381	5
151	382	4
151	385	2
151	387	3
151	389	4
151	394	5
151	395	3
151	396	3
151	399	2
151	401	1
151	402	5
151	403	4
151	406	2
151	407	4
151	416	3
151	417	5
151	42	4
151	422	4
151	424	2
151	429	5
151	43	4
151	430	4
151	432	4
151	434	5
151	435	3
151	437	5
151	44	4
151	445	4
151	447	3
151	45	2
151	450	5
151	453	3
151	457	5
151	46	4
151	460	3
151	463	4
151	465	3
151	471	2
151	472	3
151	474	3
151	478	5
151	479	4
151	483	2
151	484	4
151	486	2
151	49	5
151	490	1
151	493	3
151	495	5
151	496	3
151	497	3
151	498	4
151	5	3
151	500	3
151	501	4
151	504	4
151	505	3
151	508	5
151	518	3
151	52	5
151	521	3
151	524	1
151	525	5
151	53	4
151	532	5
151	533	3
151	534	4
151	535	4
151	536	3
151	537	2
151	54	2
151	541	3
151	545	4
151	548	1
151	549	3
151	552	3
151	553	5
151	554	4
151	56	4
151	560	3
151	561	2
151	569	5
151	57	3
151	577	4
151	58	3
151	580	2
151	582	4
151	588	4
151	59	5
151	592	4
151	595	5
151	597	4
151	6	3
151	60	5
151	601	3
151	606	5
151	618	3
151	62	5
151	620	4
151	621	5
151	625	3
151	637	5
151	64	3
151	640	4
151	642	3
151	648	2
151	650	3
151	653	3
151	654	4
151	657	4
151	658	5
151	660	5
151	663	3
151	664	4
151	665	3
151	666	2
151	669	5
151	67	4
151	674	2
151	677	4
151	680	5
151	682	5
151	684	3
151	689	3
151	69	5
151	699	3
151	7	4
151	70	3
151	705	3
151	707	4
151	708	4
151	71	1
151	711	4
151	714	3
151	716	5
151	722	5
151	730	4
151	733	4
151	738	4
151	741	3
151	745	2
151	749	5
151	75	5
151	756	4
151	757	4
151	758	5
151	761	2
151	763	4
151	764	4
151	765	4
151	768	2
151	770	5
151	788	1
151	789	2
151	790	4
151	792	3
151	793	5
151	795	3
151	796	5
151	798	3
151	804	3
151	805	5
151	807	4
151	81	2
151	815	4
151	82	2
151	821	4
151	823	4
151	829	4
151	83	3
151	830	3
151	833	4
151	834	4
151	837	5
151	84	4
151	843	2
151	844	4
151	847	4
151	848	4
151	852	4
151	854	4
151	859	2
151	862	5
151	864	5
151	868	5
151	869	5
151	872	2
151	878	1
151	879	3
151	880	4
151	881	2
151	882	5
151	883	5
151	885	4
151	887	5
151	889	3
151	89	5
151	890	5
151	892	4
151	893	4
151	895	5
151	897	5
151	899	2
151	90	2
151	901	3
151	907	4
151	908	3
151	911	5
151	913	4
151	916	3
151	918	2
151	919	4
151	921	3
151	922	5
151	923	4
151	93	1
151	930	2
151	932	3
151	933	4
151	934	3
151	938	4
151	94	5
151	940	3
151	943	4
151	95	4
1510	303	3
1511	303	3
1511	354	4
1511	662	4
1511	782	2
1511	796	3
1512	305	3
1512	363	1
1512	409	5
1512	561	5
1512	585	5
1512	932	5
1513	305	2
1513	374	2
1513	782	2
1514	306	4
1514	486	4
1514	592	5
1514	655	2
1514	782	2
1514	806	3
1514	919	2
1515	308	4
1516	312	4
1516	416	5
1516	655	3
1517	314	4
1517	405	1
1517	416	2
1517	577	3
1517	798	4
1518	314	4
1518	328	3
1518	389	2
1518	405	2
1518	450	4
1518	474	3
1518	551	4
1518	606	4
1518	711	3
1518	788	3
1518	846	2
1518	880	2
1519	314	4
1519	405	2
152	1	5
152	125	1
152	13	5
152	151	3
152	154	4
152	16	4
152	18	3
152	194	3
152	195	3
152	210	5
152	234	4
152	239	3
152	269	4
152	279	5
152	293	4
152	298	3
152	299	4
152	301	3
152	303	4
152	308	5
152	312	2
152	313	3
152	325	4
152	327	3
152	342	4
152	343	4
152	354	3
152	363	5
152	379	5
152	380	2
152	385	3
152	387	1
152	389	4
152	398	4
152	406	2
152	407	4
152	41	4
152	430	4
152	435	4
152	437	4
152	450	5
152	452	2
152	458	5
152	469	4
152	480	4
152	497	2
152	514	4
152	527	2
152	535	4
152	567	4
152	60	4
152	643	4
152	648	5
152	650	3
152	653	2
152	655	3
152	664	3
152	7	4
152	70	4
152	704	2
152	73	3
152	738	4
152	747	3
152	758	5
152	773	5
152	785	4
152	795	4
152	796	3
152	804	4
152	823	5
152	833	2
152	840	4
152	843	2
152	848	5
152	85	5
152	87	4
152	878	4
152	890	4
152	896	3
152	912	4
152	934	4
152	98	3
1520	314	3
1521	318	3
1521	416	3
1521	450	3
1521	478	3
1522	320	3
1522	405	1
1522	436	2
1522	504	3
1522	693	3
1522	796	3
1522	896	2
1523	325	4
1523	378	2
1524	334	4
1524	358	5
1524	385	5
1524	409	4
1524	415	5
1524	543	4
1524	561	4
1524	585	3
1525	334	4
1526	339	4
1527	341	4
1527	511	4
1527	631	2
1527	676	1
1527	752	1
1527	758	3
1527	782	2
1528	342	3
1528	445	2
1528	782	2
1529	358	3
1529	405	1
1529	561	3
1529	655	2
1529	773	5
153	1	3
153	10	4
153	102	2
153	114	3
153	125	2
153	13	4
153	144	5
153	151	3
153	152	4
153	160	3
153	177	4
153	178	4
153	18	4
153	180	1
153	184	3
153	188	5
153	19	4
153	193	4
153	194	3
153	196	5
153	198	4
153	207	5
153	210	5
153	216	4
153	218	4
153	22	5
153	222	4
153	23	4
153	230	5
153	234	3
153	235	4
153	236	2
153	237	3
153	24	4
153	244	4
153	248	3
153	250	2
153	253	3
153	262	3
153	263	3
153	264	5
153	267	5
153	268	5
153	269	3
153	276	4
153	279	5
153	28	3
153	280	5
153	286	5
153	290	3
153	291	4
153	292	4
153	293	4
153	295	5
153	296	4
153	297	5
153	298	3
153	299	3
153	301	3
153	303	5
153	305	3
153	307	5
153	308	5
153	31	4
153	312	2
153	313	3
153	321	4
153	326	4
153	327	4
153	328	2
153	330	5
153	333	4
153	334	4
153	336	5
153	339	4
153	342	4
153	343	5
153	346	3
153	350	3
153	354	3
153	363	3
153	370	2
153	373	5
153	374	5
153	378	4
153	379	4
153	38	5
153	385	4
153	387	4
153	389	3
153	393	3
153	398	4
153	399	2
153	401	2
153	406	3
153	407	4
153	409	4
153	41	4
153	416	4
153	417	5
153	429	4
153	43	5
153	435	3
153	437	5
153	44	4
153	442	3
153	447	4
153	450	5
153	452	4
153	454	3
153	468	5
153	469	4
153	478	3
153	479	4
153	481	5
153	484	5
153	488	2
153	492	4
153	495	5
153	497	4
153	499	4
153	5	5
153	503	2
153	504	3
153	508	3
153	514	4
153	521	4
153	523	4
153	527	5
153	532	4
153	535	4
153	536	4
153	538	4
153	539	5
153	543	3
153	551	3
153	553	5
153	559	3
153	56	4
153	561	3
153	562	4
153	563	4
153	566	2
153	579	4
153	58	5
153	586	2
153	593	5
153	6	4
153	60	3
153	601	4
153	605	4
153	606	3
153	610	5
153	615	4
153	62	4
153	622	4
153	623	3
153	629	5
153	630	3
153	638	3
153	639	3
153	64	3
153	642	3
153	643	4
153	648	4
153	650	4
153	653	2
153	654	4
153	655	2
153	659	4
153	660	4
153	664	4
153	666	4
153	679	2
153	682	3
153	690	5
153	694	4
153	698	2
153	7	5
153	707	3
153	71	4
153	716	4
153	721	4
153	727	4
153	73	3
153	731	3
153	738	4
153	747	4
153	748	4
153	749	4
153	751	4
153	757	3
153	758	5
153	763	4
153	77	5
153	773	5
153	777	1
153	788	3
153	790	3
153	795	3
153	796	5
153	804	4
153	805	4
153	806	4
153	815	4
153	823	4
153	829	4
153	833	3
153	838	4
153	840	3
153	843	3
153	847	4
153	848	5
153	85	3
153	850	4
153	851	3
153	854	4
153	860	4
153	864	5
153	868	2
153	87	5
153	878	5
153	883	5
153	885	2
153	886	3
153	888	4
153	889	5
153	890	3
153	892	5
153	896	4
153	899	5
153	90	5
153	911	5
153	916	3
153	918	1
153	92	4
153	922	4
153	924	4
153	930	2
153	932	4
153	933	3
153	934	5
153	94	5
153	940	2
153	95	5
153	96	4
153	97	5
1530	373	2
1530	389	2
1530	405	1
1530	707	3
1530	846	2
1531	378	4
1531	393	4
1531	405	1
1531	577	4
1531	642	3
1531	864	3
1531	897	4
1532	381	2
1532	655	2
1533	381	4
1534	382	4
1534	445	1
1534	452	1
1534	501	4
1534	597	1
1534	782	2
1535	385	4
1535	405	1
1535	585	4
1535	655	3
1536	385	5
1537	387	4
